CustomerId,Geography,Gender,Age,Tenure,CreditScore,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,BalanceSegment,CustomerValueScore,ValueQuartile,ChurnStatus,ActivityStatus,RiskSegment,BalanceAtRisk
1000192,France,Female,34,5,586,141790.63,2,0,0,99841.73,0,30-39,Very High,210732.25550000003,Very High,Retained,Inactive,High Value - Low Risk,0.0
1000193,France,Female,30,4,645,58113.05,1,1,0,77494.68,0,30-39,Medium,137772.4185,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1000194,Spain,Male,47,2,495,110858.37,2,1,1,97917.07,0,40-49,High,181141.35450000002,High,Retained,Active,High Value - Low Risk,0.0
1000195,France,Female,37,0,610,131906.85,2,1,0,33483.2,1,30-39,Very High,193436.09250000003,High,Churned,Inactive,High Value - High Risk,131906.85
1000196,France,Male,35,0,630,206507.35,1,1,0,124088.93,0,30-39,Very High,242047.5635,Very High,Retained,Inactive,High Value - Low Risk,0.0
1000197,Germany,Female,52,2,681,250000.0,2,0,0,133984.16,1,50-59,Very High,297396.832,Very High,Churned,Inactive,High Value - High Risk,250000.0
1000198,Spain,Male,27,3,708,0.0,1,0,0,200000.0,0,<30,Low,130800.0,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1000199,France,Male,34,1,688,0.0,2,1,1,126931.23,0,30-39,Low,134186.24599999998,Medium,Retained,Active,Low Value - Low Risk,0.0
1000200,France,Male,48,5,820,0.0,2,1,1,89652.1,0,40-49,Low,139930.41999999998,Medium,Retained,Active,Low Value - Low Risk,0.0
1000201,Spain,Male,27,9,754,98506.89,1,0,0,190867.17,1,<30,High,197602.9125,Very High,Churned,Inactive,High Value - High Risk,98506.89
1000202,Spain,Male,57,7,671,0.0,1,1,0,179398.58,0,50-59,Low,122979.716,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1000203,Germany,Female,37,3,558,0.0,1,0,0,57586.94,0,30-39,Low,87317.388,Low,Retained,Inactive,Low Value - Low Risk,0.0
1000204,France,Male,48,4,586,0.0,1,0,1,198791.17,0,40-49,Low,118358.234,Low,Retained,Active,Low Value - Low Risk,0.0
1000205,France,Male,48,8,514,120258.99,1,0,1,118447.36,0,40-49,Very High,173257.8155,High,Retained,Active,High Value - Low Risk,0.0
1000206,France,Male,37,10,665,107561.46,2,0,0,18525.85,0,30-39,High,180120.119,High,Retained,Inactive,High Value - Low Risk,0.0
1000207,France,Male,34,6,681,124567.53,2,0,1,57516.45,0,30-39,Very High,200572.1845,Very High,Retained,Active,High Value - Low Risk,0.0
1000208,Germany,Female,39,2,735,0.0,2,0,1,63612.13,0,30-39,Low,126222.426,Medium,Retained,Active,Low Value - Low Risk,0.0
1000209,France,Female,46,9,675,69369.75,1,0,1,184849.53,0,40-49,High,169560.2435,High,Retained,Active,High Value - Low Risk,0.0
1000210,Germany,Female,29,5,750,17233.68,1,1,1,109733.16,1,<30,Medium,128148.524,Medium,Churned,Active,Low Value - High Risk,17233.68
1000211,Germany,Female,27,0,752,35974.2,2,1,1,105404.32,0,<30,Medium,159664.09399999998,High,Retained,Active,High Value - Low Risk,0.0
1000212,Germany,Female,54,2,552,21243.44,1,0,1,96272.27,1,50-59,Medium,108262.69,Low,Churned,Active,Low Value - High Risk,21243.44
1000213,France,Female,32,5,601,115135.42,2,1,0,200000.0,0,30-39,High,214938.023,Very High,Retained,Inactive,High Value - Low Risk,0.0
1000214,Spain,Male,43,8,649,62543.14,1,1,0,87746.01,0,40-49,Medium,143102.24300000002,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1000215,Germany,Male,37,9,583,155965.22,1,1,0,75768.56,1,30-39,Very High,194831.105,Very High,Churned,Inactive,High Value - High Risk,155965.22
1000216,Germany,Male,37,2,627,117514.46,1,1,1,167990.73,0,30-39,High,192682.545,High,Retained,Active,High Value - Low Risk,0.0
1000217,France,Male,53,7,679,9558.11,1,1,0,109258.06,0,50-59,Medium,115964.3835,Low,Retained,Inactive,Low Value - Low Risk,0.0
1000218,France,Female,38,10,638,0.0,1,1,1,180848.01,0,30-39,Low,119969.60200000001,Low,Retained,Active,Low Value - Low Risk,0.0
1000219,Spain,Female,35,8,650,5000.0,2,1,1,75831.76,0,30-39,Medium,123416.352,Medium,Retained,Active,Low Value - Low Risk,0.0
1000220,France,Male,36,7,560,0.0,1,0,0,109948.31,1,30-39,Low,97989.662,Low,Churned,Inactive,Low Value - High Risk,0.0
1000221,France,Male,34,8,698,79506.03,2,1,0,200000.0,0,30-39,High,201478.91950000002,Very High,Retained,Inactive,High Value - Low Risk,0.0
1000222,France,Male,32,6,691,55841.01,2,1,1,71127.5,0,30-39,Medium,159622.1565,High,Retained,Active,High Value - Low Risk,0.0
1000223,Germany,Male,34,6,578,0.0,1,1,1,155744.03,0,30-39,Low,108948.806,Low,Retained,Active,Low Value - Low Risk,0.0
1000224,Spain,Male,56,5,527,143937.37,1,1,1,10732.67,0,50-59,Very High,168405.8245,High,Retained,Active,High Value - Low Risk,0.0
1000225,France,Male,46,10,767,87953.23,2,1,1,142149.35,0,40-49,High,202299.4695,Very High,Retained,Active,High Value - Low Risk,0.0
1000226,Spain,Male,36,3,816,0.0,1,1,1,62206.64,0,30-39,Low,114041.32800000001,Low,Retained,Active,Low Value - Low Risk,0.0
1000227,France,Male,49,8,672,54327.7,1,1,1,150627.54,0,40-49,Medium,152638.513,Medium,Retained,Active,Low Value - Low Risk,0.0
1000228,Germany,Female,23,0,616,87726.58,2,0,1,35067.84,1,<30,High,165635.845,High,Churned,Active,High Value - High Risk,87726.58
1000229,Germany,Female,53,4,749,0.0,1,1,0,158380.99,1,50-59,Low,126576.198,Medium,Churned,Inactive,Low Value - High Risk,0.0
1000230,France,Female,52,10,695,46987.47,1,1,1,95679.33,1,50-59,Medium,139177.72149999999,Medium,Churned,Active,Low Value - High Risk,46987.47
1000231,France,Male,61,2,630,140621.81,1,0,1,122847.9,0,60+,Very High,198973.75650000002,Very High,Retained,Active,High Value - Low Risk,0.0
1000232,France,Male,49,8,742,120224.74,1,1,1,106183.58,0,40-49,Very High,193582.79700000002,High,Retained,Active,High Value - Low Risk,0.0
1000233,Spain,Female,43,5,573,0.0,2,1,0,93145.54,1,40-49,Low,115929.10800000001,Low,Churned,Inactive,Low Value - High Risk,0.0
1000234,Germany,Female,52,1,584,0.0,1,1,0,61114.42,0,50-59,Low,90622.88399999999,Low,Retained,Inactive,Low Value - Low Risk,0.0
1000235,Spain,Male,33,1,685,0.0,1,1,1,43720.01,0,30-39,Low,97244.00200000001,Low,Retained,Active,Low Value - Low Risk,0.0
1000236,Spain,Female,35,1,661,111554.1,2,1,1,139121.38,0,30-39,High,206434.441,Very High,Retained,Active,High Value - Low Risk,0.0
1000237,France,Male,38,5,711,0.0,1,1,0,33611.25,0,30-39,Low,97822.25,Low,Retained,Inactive,Low Value - Low Risk,0.0
1000238,Spain,Female,53,3,763,115934.83,2,1,0,89910.65,0,50-59,High,209639.7695,Very High,Retained,Inactive,High Value - Low Risk,0.0
1000239,France,Female,30,9,503,80042.86,2,1,0,40680.01,0,30-39,High,150463.861,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1000240,France,Female,29,8,654,98597.34,1,1,0,79041.06,0,<30,High,165296.483,High,Retained,Inactive,High Value - Low Risk,0.0
1000241,Spain,Female,41,1,831,80381.49,2,1,1,500.0,0,40-49,High,175447.96850000002,High,Retained,Active,High Value - Low Risk,0.0
1000242,Spain,Female,46,5,593,130558.66,2,0,0,166632.42,0,40-49,Very High,217489.613,Very High,Retained,Inactive,High Value - Low Risk,0.0
1000243,France,Female,32,8,582,0.0,1,1,0,140127.89,0,30-39,Low,106225.57800000001,Low,Retained,Inactive,Low Value - Low Risk,0.0
1000244,Germany,Female,46,7,437,0.0,2,1,1,95958.8,0,40-49,Low,102891.76000000001,Low,Retained,Active,Low Value - Low Risk,0.0
1000245,Germany,Female,53,0,660,50838.17,1,0,0,109341.74,0,50-59,Medium,140913.15850000002,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1000246,Spain,Male,51,0,705,11465.7,1,1,1,166570.16,0,50-59,Medium,131266.737,Medium,Retained,Active,Low Value - Low Risk,0.0
1000247,Germany,Female,43,6,705,0.0,2,1,1,67987.37,0,40-49,Low,124097.474,Medium,Retained,Active,Low Value - Low Risk,0.0
1000248,France,Female,38,10,551,129122.43,2,1,0,174287.52,1,30-39,Very High,213887.0835,Very High,Churned,Inactive,High Value - High Risk,129122.43
1000249,France,Female,56,0,649,0.0,2,1,1,58308.37,0,50-59,Low,116561.674,Low,Retained,Active,Low Value - Low Risk,0.0
1000250,France,Male,39,1,671,112102.71,2,1,0,96714.18,0,30-39,High,199309.5975,Very High,Retained,Inactive,High Value - Low Risk,0.0
1000251,Germany,Male,48,2,655,86125.03,2,0,1,18995.11,0,40-49,High,165280.2915,High,Retained,Active,High Value - Low Risk,0.0
1000252,Spain,Male,59,3,546,0.0,2,1,0,178057.26,0,50-59,Low,130211.452,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1000253,France,Male,47,9,657,133979.41,2,1,1,82560.66,0,40-49,Very High,209298.7485,Very High,Retained,Active,High Value - Low Risk,0.0
1000254,France,Female,29,10,573,71131.06,1,1,1,118502.98,0,<30,High,147235.785,Medium,Retained,Active,Low Value - Low Risk,0.0
1000255,France,Male,27,3,472,124480.36,2,0,0,54783.27,0,<30,Very High,179068.88799999998,High,Retained,Inactive,High Value - Low Risk,0.0
1000256,Germany,Female,36,8,715,29070.3,3,1,1,87154.48,0,30-39,Medium,167826.59100000001,High,Retained,Active,High Value - Low Risk,0.0
1000257,Spain,Male,46,0,663,0.0,1,1,0,41082.55,1,40-49,Low,94516.51000000001,Low,Churned,Inactive,Low Value - High Risk,0.0
1000258,France,Female,43,5,706,137440.71,1,1,0,50185.23,0,40-49,Very High,189973.5075,High,Retained,Inactive,High Value - Low Risk,0.0
1000259,France,Female,61,6,599,123292.17,2,1,1,5060.96,0,60+,Very High,181052.10249999998,High,Retained,Active,High Value - Low Risk,0.0
1000260,Germany,Male,43,9,710,151412.13,1,1,0,83616.84,1,40-49,Very High,206141.2525,Very High,Churned,Inactive,High Value - High Risk,151412.13
1000261,France,Male,36,9,747,138565.69,2,1,0,57687.79,0,30-39,Very High,216305.25650000002,Very High,Retained,Inactive,High Value - Low Risk,0.0
1000262,Spain,Male,28,0,817,120559.26,1,0,0,200000.0,0,<30,Very High,220063.519,Very High,Retained,Inactive,High Value - Low Risk,0.0
1000263,France,Female,51,4,727,148992.58,2,0,1,33456.8,0,50-59,Very High,216236.537,Very High,Retained,Active,High Value - Low Risk,0.0
1000264,France,Female,39,0,687,85564.6,1,1,0,57897.8,1,30-39,High,155896.55,High,Churned,Inactive,High Value - High Risk,85564.6
1000265,Spain,Female,24,0,519,132106.47,2,1,0,141406.28,0,<30,Very High,206050.4615,Very High,Retained,Inactive,High Value - Low Risk,0.0
1000266,France,Female,39,1,640,0.0,2,1,0,40335.93,0,30-39,Low,112067.186,Low,Retained,Inactive,Low Value - Low Risk,0.0
1000267,France,Male,29,10,515,201231.97,1,1,0,89040.87,1,<30,Very High,220108.9545,Very High,Churned,Inactive,High Value - High Risk,201231.97
1000268,France,Female,35,2,572,0.0,2,1,0,138041.85,1,30-39,Low,124808.37,Medium,Churned,Inactive,Low Value - High Risk,0.0
1000269,France,Male,39,8,836,0.0,2,1,0,133694.6,0,30-39,Low,150338.91999999998,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1000270,France,Female,30,7,553,118157.73,2,1,1,98806.23,1,30-39,High,191863.77049999998,High,Churned,Active,High Value - High Risk,118157.73
1000271,France,Male,34,9,427,55536.68,1,1,1,90641.4,0,30-39,Medium,116927.122,Low,Retained,Active,Low Value - Low Risk,0.0
1000272,France,Male,32,5,727,142881.44,1,1,0,151409.66,0,30-39,Very High,215854.86800000002,Very High,Retained,Inactive,High Value - Low Risk,0.0
1000273,France,Male,32,10,586,143817.79,1,1,1,165849.64,0,30-39,Very High,205251.4915,Very High,Retained,Active,High Value - Low Risk,0.0
1000274,Germany,Female,29,4,723,0.0,2,1,1,99624.91,0,<30,Low,132224.98200000002,Medium,Retained,Active,Low Value - Low Risk,0.0
1000275,Germany,Female,34,8,539,51032.69,1,1,1,125321.29,0,30-39,Medium,132135.50650000002,Medium,Retained,Active,Low Value - Low Risk,0.0
1000276,France,Female,30,8,610,111903.79,2,1,1,65723.6,0,30-39,High,186882.18349999998,High,Retained,Active,High Value - Low Risk,0.0
1000277,France,Male,45,5,764,0.0,2,1,0,161376.89,0,40-49,Low,148675.378,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1000278,Germany,Male,41,3,524,61400.5,2,0,0,139979.29,0,40-49,Medium,160306.18300000002,High,Retained,Inactive,High Value - Low Risk,0.0
1000279,Spain,Female,51,1,634,0.0,2,1,0,76964.86,0,50-59,Low,118792.97200000001,Low,Retained,Inactive,Low Value - Low Risk,0.0
1000280,Spain,Male,58,0,678,137464.17,1,1,1,65274.62,0,50-59,Very High,190206.63450000001,High,Retained,Active,High Value - Low Risk,0.0
1000281,France,Male,46,5,582,27835.28,1,0,0,199286.19,1,40-49,Medium,136150.17,Medium,Churned,Inactive,Low Value - High Risk,27835.28
1000282,France,Male,43,4,673,65766.83,1,1,0,66401.99,0,40-49,High,143328.8375,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1000283,France,Female,46,2,651,229734.34,1,1,1,83365.22,0,40-49,Very High,251100.365,Very High,Retained,Active,High Value - Low Risk,0.0
1000284,France,Male,44,8,701,206597.81,1,1,0,23592.31,0,40-49,Very High,229107.0385,Very High,Retained,Inactive,High Value - Low Risk,0.0
1000285,Germany,Female,40,1,825,167909.53,2,1,1,154447.93,0,40-49,Very High,262530.7805,Very High,Retained,Active,High Value - Low Risk,0.0
1000286,France,Female,39,5,850,107277.1,1,1,0,65882.66,0,30-39,High,187906.647,High,Retained,Inactive,High Value - Low Risk,0.0
1000287,France,Male,29,4,694,144103.7,1,1,0,96862.3,0,<30,Very High,202439.86500000002,Very High,Retained,Inactive,High Value - Low Risk,0.0
1000288,France,Male,47,10,640,0.0,1,1,1,91805.1,0,40-49,Low,102361.02,Low,Retained,Active,Low Value - Low Risk,0.0
1000289,Germany,Male,39,1,692,5000.0,1,0,1,200000.0,1,30-39,Medium,132450.0,Medium,Churned,Active,Low Value - High Risk,5000.0
1000290,France,Female,53,9,628,75348.94,1,0,0,198905.37,1,50-59,High,171557.885,High,Churned,Inactive,High Value - High Risk,75348.94
1000291,Spain,Female,48,7,499,80353.04,2,0,1,114839.25,0,40-49,High,165097.326,High,Retained,Active,High Value - Low Risk,0.0
1000292,France,Male,33,8,646,106467.87,2,1,0,59116.47,0,30-39,High,185627.4095,High,Retained,Inactive,High Value - Low Risk,0.0
1000293,Spain,Male,51,8,753,0.0,2,1,1,103925.76,0,50-59,Low,136085.152,Medium,Retained,Active,Low Value - Low Risk,0.0
1000294,France,Female,18,8,511,0.0,2,1,0,92781.55,1,<30,Low,109656.31,Low,Churned,Inactive,Low Value - High Risk,0.0
1000295,Spain,Female,58,4,556,0.0,1,0,1,188208.75,0,50-59,Low,113241.75,Low,Retained,Active,Low Value - Low Risk,0.0
1000296,Spain,Male,26,6,595,52816.9,2,0,1,200000.0,0,<30,Medium,173830.985,High,Retained,Active,High Value - Low Risk,0.0
1000297,Spain,Male,44,4,685,94811.76,2,0,1,115926.99,0,40-49,High,193313.04200000002,High,Retained,Active,High Value - Low Risk,0.0
1000298,Spain,Female,43,9,850,0.0,2,1,0,143056.27,0,40-49,Low,153611.25400000002,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1000299,Spain,Male,50,2,573,0.0,1,1,0,200000.0,0,50-59,Low,117300.0,Low,Retained,Inactive,Low Value - Low Risk,0.0
1000300,Germany,Male,36,6,659,0.0,1,1,0,127538.08,0,30-39,Low,111407.61600000001,Low,Retained,Inactive,Low Value - Low Risk,0.0
1000301,Spain,Female,18,2,651,132277.82,1,1,1,51104.68,0,<30,Very High,181301.51900000003,High,Retained,Active,High Value - Low Risk,0.0
1000302,France,Male,36,4,621,45574.51,1,1,0,91263.12,0,30-39,Medium,129976.0555,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1000303,Germany,Male,37,10,645,0.0,2,1,1,97439.62,0,30-39,Low,123987.924,Medium,Retained,Active,Low Value - Low Risk,0.0
1000304,Germany,Male,19,2,606,126636.81,1,1,1,56169.34,0,<30,Very High,174147.79450000002,High,Retained,Active,High Value - Low Risk,0.0
1000305,Spain,Male,39,9,850,0.0,2,0,0,100569.21,0,30-39,Low,145113.842,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1000306,France,Male,28,8,721,86667.39,3,1,1,10505.75,0,<30,High,190534.9535,High,Retained,Active,High Value - Low Risk,0.0
1000307,France,Male,45,4,607,105827.11,1,1,1,500.0,0,40-49,High,149587.6215,Medium,Retained,Active,Low Value - Low Risk,0.0
1000308,Germany,Female,37,4,762,0.0,3,1,0,94681.95,1,30-39,Low,155136.39,Medium,Churned,Inactive,Low Value - High Risk,0.0
1000309,France,Male,59,0,674,54680.69,1,1,0,85502.88,0,50-59,Medium,140043.0245,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1000310,France,Female,36,8,656,122101.82,1,0,1,200000.0,0,30-39,Very High,204966.18300000002,Very High,Retained,Active,High Value - Low Risk,0.0
1000311,France,Female,43,7,633,0.0,2,0,0,71205.58,1,40-49,Low,117541.11600000001,Low,Churned,Inactive,Low Value - High Risk,0.0
1000312,France,Male,37,10,626,0.0,1,1,0,116309.49,1,30-39,Low,105861.898,Low,Churned,Inactive,Low Value - High Risk,0.0
1000313,France,Male,23,3,534,0.0,1,1,1,74801.89,0,<30,Low,88360.378,Low,Retained,Active,Low Value - Low Risk,0.0
1000314,France,Male,37,4,491,0.0,1,1,0,500.0,0,30-39,Low,69200.0,Low,Retained,Inactive,Low Value - Low Risk,0.0
1000315,France,Male,47,7,685,0.0,2,1,1,96231.32,0,40-49,Low,127746.264,Medium,Retained,Active,Low Value - Low Risk,0.0
1000316,France,Male,45,3,632,86546.59,1,0,0,112121.27,0,40-49,High,161879.5375,High,Retained,Inactive,High Value - Low Risk,0.0
1000317,France,Female,36,3,733,0.0,2,0,0,67882.27,0,30-39,Low,126876.454,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1000318,Germany,Male,24,1,565,142942.35,2,1,1,87990.53,0,<30,Very High,207010.6335,Very High,Retained,Active,High Value - Low Risk,0.0
1000319,France,Male,45,10,546,31024.94,2,0,0,153847.64,0,40-49,Medium,145535.739,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1000320,Spain,Female,43,5,724,38971.1,2,1,0,83958.04,1,40-49,Medium,154522.823,Medium,Churned,Inactive,Low Value - High Risk,38971.1
1000321,Spain,Male,47,8,622,136563.08,1,1,1,172973.82,0,40-49,Very High,205560.766,Very High,Retained,Active,High Value - Low Risk,0.0
1000322,France,Male,36,7,731,94559.34,2,1,0,112197.64,0,30-39,High,197003.099,Very High,Retained,Inactive,High Value - Low Risk,0.0
1000323,France,Female,22,6,653,68241.63,2,0,1,160632.99,0,<30,High,181783.6575,High,Retained,Active,High Value - Low Risk,0.0
1000324,Germany,Male,44,3,828,0.0,1,0,1,190949.22,1,40-49,Low,140989.844,Medium,Churned,Active,Low Value - High Risk,0.0
1000325,Spain,Female,39,3,722,63634.26,4,0,1,48046.46,0,30-39,Medium,203171.561,Very High,Retained,Active,High Value - Low Risk,0.0
1000326,Germany,Female,53,5,689,0.0,2,1,0,161762.41,0,50-59,Low,141252.48200000002,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1000327,Spain,Female,39,1,726,0.0,2,0,0,175973.66,0,30-39,Low,147794.73200000002,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1000328,Germany,Female,39,5,624,0.0,1,1,0,161690.63,1,30-39,Low,114738.126,Low,Churned,Inactive,Low Value - High Risk,0.0
1000329,Germany,Female,43,0,494,88742.26,1,1,1,84661.99,1,40-49,High,144014.867,Medium,Churned,Active,Low Value - High Risk,88742.26
1000330,France,Male,33,3,684,0.0,2,1,0,500.0,0,30-39,Low,108500.0,Low,Retained,Inactive,Low Value - Low Risk,0.0
1000331,Germany,Female,33,6,834,54258.13,1,1,0,200000.0,0,30-39,Medium,178667.7845,High,Retained,Inactive,High Value - Low Risk,0.0
1000332,France,Male,38,0,432,75946.34,2,1,1,9695.69,0,30-39,High,134504.259,Medium,Retained,Active,Low Value - Low Risk,0.0
1000333,Germany,Male,30,0,695,89497.86,1,1,1,200000.0,0,30-39,High,187673.609,High,Retained,Active,High Value - Low Risk,0.0
1000334,Spain,Female,37,2,504,59168.11,1,0,1,32985.92,0,30-39,Medium,115456.45550000001,Low,Retained,Active,Low Value - Low Risk,0.0
1000335,France,Female,58,8,648,162013.05,2,0,0,27801.03,0,50-59,Very High,215668.6885,Very High,Retained,Inactive,High Value - Low Risk,0.0
1000336,Germany,Male,49,8,658,0.0,2,0,1,104601.38,0,40-49,Low,126720.276,Medium,Retained,Active,Low Value - Low Risk,0.0
1000337,France,Male,42,0,721,98945.34,1,1,0,96188.2,0,40-49,High,175652.111,High,Retained,Inactive,High Value - Low Risk,0.0
1000338,Germany,Male,55,3,670,0.0,2,1,0,200000.0,1,50-59,Low,147000.0,Medium,Churned,Inactive,Low Value - High Risk,0.0
1000339,France,Female,31,0,780,0.0,1,0,1,62447.28,0,30-39,Low,110489.456,Low,Retained,Active,Low Value - Low Risk,0.0
1000340,Spain,Male,64,0,761,100512.48,1,0,0,152791.09,0,60+,High,191991.33000000002,High,Retained,Inactive,High Value - Low Risk,0.0
1000341,France,Male,34,10,631,0.0,2,1,1,129404.86,0,30-39,Low,128980.97200000001,Medium,Retained,Active,Low Value - Low Risk,0.0
1000342,Spain,Male,59,4,754,86139.94,2,1,1,49130.29,0,50-59,High,181217.019,High,Retained,Active,High Value - Low Risk,0.0
1000343,Spain,Female,59,8,620,93519.09,2,1,1,132292.07,0,50-59,High,189245.8225,High,Retained,Active,High Value - Low Risk,0.0
1000344,Germany,Male,21,7,604,153722.3,1,0,0,95748.55,1,<30,Very High,199469.20500000002,Very High,Churned,Inactive,High Value - High Risk,153722.3
1000345,Spain,Female,54,4,536,0.0,1,1,0,168161.36,1,50-59,Low,107232.272,Low,Churned,Inactive,Low Value - High Risk,0.0
1000346,Spain,Male,36,8,775,0.0,2,1,1,87902.52,0,30-39,Low,135080.50400000002,Medium,Retained,Active,Low Value - Low Risk,0.0
1000347,Spain,Male,33,2,621,0.0,1,1,0,185740.39,0,30-39,Low,119248.07800000001,Low,Retained,Inactive,Low Value - Low Risk,0.0
1000348,France,Male,44,4,420,149065.77,2,1,1,121839.22,0,40-49,Very High,203260.5945,Very High,Retained,Active,High Value - Low Risk,0.0
